	HAU.prot	JGIv1.prot	JGIv2.prot	Total
OG0035544	1	0	1	2
OG0035545	1	1	0	2
OG0035546	1	0	1	2
OG0035547	1	0	1	2
OG0035548	1	1	0	2
OG0035549	1	0	1	2
OG0035550	1	0	1	2
OG0035551	1	1	0	2
OG0035552	1	1	0	2
OG0035553	1	0	1	2
OG0035554	1	0	1	2
OG0035555	1	0	1	2
OG0035556	1	1	0	2
OG0035557	1	1	0	2
OG0035558	1	0	1	2
OG0035559	1	0	1	2
OG0035560	1	1	0	2
OG0035561	1	0	1	2
OG0035562	1	0	1	2
OG0035563	1	0	1	2
OG0035564	1	0	1	2
OG0035565	1	0	1	2
OG0035566	1	0	1	2
OG0035567	1	0	1	2
OG0035568	1	0	1	2
OG0035569	1	1	0	2
OG0035570	1	1	0	2
OG0035571	1	0	1	2
OG0035572	1	1	0	2
OG0035573	1	1	0	2
OG0035574	1	0	1	2
OG0035575	1	0	1	2
OG0035576	1	0	1	2
OG0035577	1	1	0	2
OG0035578	1	1	0	2
OG0035579	1	0	1	2
OG0035580	1	0	1	2
OG0035581	1	0	1	2
OG0035582	1	0	1	2
OG0035583	1	1	0	2
OG0035584	1	1	0	2
OG0035585	1	1	0	2
OG0035586	1	0	1	2
OG0035587	1	0	1	2
OG0035588	1	0	1	2
OG0035589	1	1	0	2
OG0035590	1	0	1	2
OG0035591	1	0	1	2
OG0035592	1	0	1	2
OG0035593	1	0	1	2
OG0035594	1	1	0	2
OG0035595	1	0	1	2
OG0035596	1	0	1	2
OG0035597	1	0	1	2
OG0035598	1	0	1	2
OG0035599	1	1	0	2
OG0035600	1	0	1	2
OG0035601	1	0	1	2
OG0035602	1	0	1	2
OG0035603	1	1	0	2
OG0035604	1	0	1	2
OG0035605	1	1	0	2
OG0035606	1	0	1	2
OG0035607	1	0	1	2
OG0035608	1	1	0	2
OG0035609	1	0	1	2
OG0035610	1	0	1	2
OG0035611	1	0	1	2
OG0035612	1	1	0	2
OG0035613	1	0	1	2
OG0035614	1	1	0	2
OG0035615	1	1	0	2
OG0035616	1	1	0	2
OG0035617	1	1	0	2
OG0035618	1	0	1	2
OG0035619	1	0	1	2
OG0035620	1	0	1	2
OG0035621	1	0	1	2
OG0035622	1	1	0	2
OG0035623	1	0	1	2
OG0035624	1	0	1	2
OG0035625	1	1	0	2
OG0035626	1	0	1	2
OG0035627	1	1	0	2
OG0035628	1	1	0	2
OG0035629	1	1	0	2
OG0035630	1	0	1	2
OG0035631	1	0	1	2
OG0035632	1	0	1	2
OG0035633	1	1	0	2
OG0035634	1	1	0	2
OG0035635	1	0	1	2
OG0035636	1	1	0	2
OG0035637	1	0	1	2
OG0035638	1	0	1	2
OG0035639	1	0	1	2
OG0035640	1	1	0	2
OG0035641	1	1	0	2
OG0035642	0	1	1	2
OG0035643	0	1	1	2
OG0035644	0	1	1	2
OG0035645	0	1	1	2
OG0035646	0	1	1	2
OG0035647	0	1	1	2
OG0035648	0	1	1	2
OG0035649	0	1	1	2
OG0035650	0	1	1	2
OG0035651	0	1	1	2
OG0035652	0	1	1	2
OG0035653	0	1	1	2
OG0035654	0	1	1	2
OG0035655	0	1	1	2
OG0035656	0	1	1	2
OG0035657	0	1	1	2
OG0035658	0	1	1	2
OG0035659	0	1	1	2
OG0035660	0	1	1	2
OG0035661	0	1	1	2
OG0035662	0	1	1	2
OG0035663	0	1	1	2
OG0035664	0	1	1	2
OG0035665	0	1	1	2
OG0035666	0	1	1	2
OG0035667	0	1	1	2
OG0035668	0	1	1	2
OG0035669	0	1	1	2
OG0035670	0	1	1	2
OG0035671	0	1	1	2
OG0035672	0	1	1	2
OG0035673	0	1	1	2
OG0035674	0	1	1	2
OG0035675	0	1	1	2
OG0035676	0	1	1	2
OG0035677	0	1	1	2
OG0035678	0	1	1	2
OG0035679	0	1	1	2
OG0035680	0	1	1	2
OG0035681	0	1	1	2
OG0035682	0	1	1	2
OG0035683	0	1	1	2
OG0035684	0	1	1	2
OG0035685	0	1	1	2
OG0035686	0	1	1	2
OG0035687	0	1	1	2
OG0035688	0	1	1	2
OG0035689	0	1	1	2
OG0035690	0	1	1	2
OG0035691	0	1	1	2
OG0035692	0	1	1	2
OG0035693	0	1	1	2
OG0035694	0	1	1	2
OG0035695	0	1	1	2
OG0035696	0	1	1	2
OG0035697	0	1	1	2
OG0035698	0	1	1	2
OG0035699	0	1	1	2
OG0035700	0	1	1	2
OG0035701	0	1	1	2
OG0035702	0	1	1	2
OG0035703	0	1	1	2
OG0035704	0	1	1	2
OG0035705	0	1	1	2
OG0035706	0	1	1	2
OG0035707	0	1	1	2
OG0035708	0	1	1	2
OG0035709	0	1	1	2
OG0035710	0	1	1	2
OG0035711	0	1	1	2
OG0035712	0	1	1	2
OG0035713	0	1	1	2
OG0035714	0	1	1	2
OG0035715	0	1	1	2
OG0035716	0	1	1	2
OG0035717	0	1	1	2
OG0035718	0	1	1	2
OG0035719	0	1	1	2
OG0035720	0	1	1	2
OG0035721	0	1	1	2
OG0035722	0	1	1	2
OG0035723	0	1	1	2
OG0035724	0	1	1	2
OG0035725	0	1	1	2
OG0035726	0	1	1	2
OG0035727	0	1	1	2
OG0035728	0	1	1	2
OG0035729	0	1	1	2
OG0035730	0	1	1	2
OG0035731	0	1	1	2
OG0035732	0	1	1	2
OG0035733	0	1	1	2
OG0035734	0	1	1	2
OG0035735	0	1	1	2
OG0035736	0	1	1	2
OG0035737	0	1	1	2
OG0035738	0	1	1	2
OG0035739	0	1	1	2
OG0035740	0	1	1	2
OG0035741	0	1	1	2
OG0035742	0	1	1	2
OG0035743	0	1	1	2
OG0035744	0	1	1	2
OG0035745	0	1	1	2
OG0035746	0	1	1	2
OG0035747	0	1	1	2
OG0035748	0	1	1	2
OG0035749	0	1	1	2
OG0035750	0	1	1	2
OG0035751	0	1	1	2
OG0035752	0	1	1	2
OG0035753	0	1	1	2
OG0035754	0	1	1	2
OG0035755	0	1	1	2
OG0035756	0	1	1	2
OG0035757	0	1	1	2
OG0035758	0	1	1	2
OG0035759	0	1	1	2
OG0035760	0	1	1	2
OG0035761	0	1	1	2
OG0035762	0	1	1	2
OG0035763	0	1	1	2
OG0035764	0	1	1	2
OG0035765	0	1	1	2
OG0035766	0	1	1	2
OG0035767	0	1	1	2
OG0035768	0	1	1	2
OG0035769	0	1	1	2
OG0035770	0	1	1	2
OG0035771	0	1	1	2
OG0035772	0	1	1	2
OG0035773	0	1	1	2
OG0035774	0	1	1	2
OG0035775	0	1	1	2
OG0035776	0	1	1	2
OG0035777	0	1	1	2
OG0035778	0	1	1	2
OG0035779	0	1	1	2
OG0035780	0	1	1	2
OG0035781	0	1	1	2
OG0035782	0	1	1	2
OG0035783	0	1	1	2
OG0035784	0	1	1	2
OG0035785	0	1	1	2
OG0035786	0	1	1	2
OG0035787	0	1	1	2
OG0035788	0	1	1	2
OG0035789	0	1	1	2
OG0035790	0	1	1	2
OG0035791	0	1	1	2
OG0035792	0	1	1	2
OG0035793	0	1	1	2
OG0035794	0	1	1	2
OG0035795	0	1	1	2
OG0035796	0	1	1	2
OG0035797	0	1	1	2
OG0035798	0	1	1	2
OG0035799	0	1	1	2
OG0035800	0	1	1	2
OG0035801	0	1	1	2
OG0035802	0	1	1	2
OG0035803	0	1	1	2
OG0035804	0	1	1	2
OG0035805	0	1	1	2
OG0035806	0	1	1	2
OG0035807	0	1	1	2
OG0035808	0	1	1	2
OG0035809	0	1	1	2
OG0035810	0	1	1	2
OG0035811	0	1	1	2
OG0035812	0	1	1	2
OG0035813	0	1	1	2
OG0035814	0	1	1	2
OG0035815	0	1	1	2
OG0035816	0	1	1	2
OG0035817	0	1	1	2
OG0035818	0	1	1	2
OG0035819	0	1	1	2
OG0035820	0	1	1	2
OG0035821	0	1	1	2
OG0035822	0	1	1	2
OG0035823	0	1	1	2
OG0035824	0	1	1	2
OG0035825	0	1	1	2
OG0035826	0	1	1	2
OG0035827	0	1	1	2
OG0035828	0	1	1	2
OG0035829	0	1	1	2
OG0035830	0	1	1	2
OG0035831	0	1	1	2
OG0035832	0	1	1	2
OG0035833	0	1	1	2
OG0035834	0	1	1	2
OG0035835	0	1	1	2
OG0035836	0	1	1	2
OG0035837	0	1	1	2
OG0035838	0	1	1	2
OG0035839	0	1	1	2
OG0035840	0	1	1	2
OG0035841	0	1	1	2
OG0035842	0	1	1	2
OG0035843	0	1	1	2
OG0035844	0	1	1	2
OG0035845	0	1	1	2
OG0035846	0	1	1	2
OG0035847	0	1	1	2
OG0035848	0	1	1	2
OG0035849	0	1	1	2
OG0035850	0	1	1	2
OG0035851	0	1	1	2
OG0035852	0	1	1	2
OG0035853	0	1	1	2
OG0035854	0	1	1	2
OG0035855	0	1	1	2
OG0035856	0	1	1	2
OG0035857	0	1	1	2
OG0035858	0	1	1	2
OG0035859	0	1	1	2
OG0035860	0	1	1	2
OG0035861	0	1	1	2
OG0035862	0	1	1	2
OG0035863	0	1	1	2
OG0035864	0	1	1	2
OG0035865	0	1	1	2
OG0035866	0	1	1	2
OG0035867	0	1	1	2
OG0035868	0	1	1	2
OG0035869	0	1	1	2
OG0035870	0	1	1	2
OG0035871	0	1	1	2
OG0035872	0	1	1	2
OG0035873	0	1	1	2
OG0035874	0	1	1	2
OG0035875	0	1	1	2
OG0035876	0	1	1	2
OG0035877	0	1	1	2
OG0035878	0	1	1	2
OG0035879	0	1	1	2
OG0035880	0	1	1	2
OG0035881	0	1	1	2
OG0035882	0	1	1	2
OG0035883	0	1	1	2
OG0035884	0	1	1	2
OG0035885	0	1	1	2
OG0035886	0	1	1	2
OG0035887	0	1	1	2
OG0035888	0	1	1	2
OG0035889	0	1	1	2
OG0035890	0	1	1	2
OG0035891	0	1	1	2
OG0035892	0	1	1	2
OG0035893	0	1	1	2
OG0035894	0	1	1	2
OG0035895	0	1	1	2
OG0035896	0	1	1	2
OG0035897	0	1	1	2
OG0035898	0	1	1	2
OG0035899	0	1	1	2
OG0035900	0	1	1	2
OG0035901	0	1	1	2
OG0035902	0	1	1	2
OG0035903	0	1	1	2
OG0035904	0	1	1	2
OG0035905	0	1	1	2
OG0035906	0	1	1	2
OG0035907	0	1	1	2
OG0035908	0	1	1	2
OG0035909	0	1	1	2
OG0035910	0	1	1	2
OG0035911	0	1	1	2
OG0035912	0	1	1	2
OG0035913	0	1	1	2
OG0035914	0	1	1	2
OG0035915	0	1	1	2
OG0035916	0	1	1	2
OG0035917	0	1	1	2
OG0035918	0	1	1	2
OG0035919	0	1	1	2
OG0035920	0	1	1	2
OG0035921	0	1	1	2
OG0035922	0	1	1	2
OG0035923	0	1	1	2
OG0035924	0	1	1	2
OG0035925	0	1	1	2
OG0035926	0	1	1	2
OG0035927	0	1	1	2
OG0035928	0	1	1	2
OG0035929	0	1	1	2
OG0035930	0	1	1	2
OG0035931	0	1	1	2
OG0035932	0	1	1	2
OG0035933	0	1	1	2
OG0035934	0	1	1	2
OG0035935	0	1	1	2
OG0035936	0	1	1	2
OG0035937	0	1	1	2
OG0035938	0	1	1	2
OG0035939	0	1	1	2
OG0035940	0	1	1	2
OG0035941	0	1	1	2
OG0035942	0	1	1	2
OG0035943	0	1	1	2
OG0035944	0	1	1	2
OG0035945	0	1	1	2
OG0035946	0	1	1	2
OG0035947	0	1	1	2
OG0035948	0	1	1	2
OG0035949	0	1	1	2
OG0035950	0	1	1	2
OG0035951	0	1	1	2
OG0035952	0	1	1	2
OG0035953	0	1	1	2
OG0035954	0	1	1	2
OG0035955	0	1	1	2
OG0035956	0	1	1	2
OG0035957	0	1	1	2
OG0035958	0	1	1	2
OG0035959	0	1	1	2
OG0035960	0	1	1	2
OG0035961	0	1	1	2
OG0035962	0	1	1	2
OG0035963	0	1	1	2
OG0035964	0	1	1	2
OG0035965	0	1	1	2
OG0035966	0	1	1	2
OG0035967	0	1	1	2
OG0035968	0	1	1	2
OG0035969	0	1	1	2
OG0035970	0	1	1	2
OG0035971	0	1	1	2
OG0035972	0	1	1	2
OG0035973	0	1	1	2
OG0035974	0	1	1	2
OG0035975	0	1	1	2
OG0035976	0	1	1	2
OG0035977	0	1	1	2
OG0035978	0	1	1	2
OG0035979	0	1	1	2
OG0035980	0	1	1	2
OG0035981	0	1	1	2
OG0035982	0	1	1	2
OG0035983	0	1	1	2
OG0035984	0	1	1	2
OG0035985	0	1	1	2
OG0035986	0	1	1	2
OG0035987	0	1	1	2
OG0035988	0	1	1	2
OG0035989	0	1	1	2
OG0035990	0	1	1	2
OG0035991	0	1	1	2
OG0035992	0	1	1	2
OG0035993	0	1	1	2
OG0035994	0	1	1	2
OG0035995	0	1	1	2
OG0035996	0	1	1	2
OG0035997	0	1	1	2
OG0035998	0	1	1	2
OG0035999	0	1	1	2
OG0036000	0	1	1	2
OG0036001	0	1	1	2
OG0036002	0	1	1	2
OG0036003	0	1	1	2
OG0036004	0	1	1	2
OG0036005	0	1	1	2
OG0036006	0	1	1	2
OG0036007	0	1	1	2
OG0036008	0	1	1	2
OG0036009	0	1	1	2
OG0036010	0	1	1	2
OG0036011	0	1	1	2
OG0036012	0	1	1	2
OG0036013	0	1	1	2
OG0036014	0	1	1	2
OG0036015	0	1	1	2
OG0036016	0	1	1	2
OG0036017	0	1	1	2
OG0036018	0	1	1	2
OG0036019	0	1	1	2
OG0036020	0	1	1	2
OG0036021	0	1	1	2
OG0036022	0	1	1	2
OG0036023	0	1	1	2
OG0036024	0	1	1	2
OG0036025	0	1	1	2
OG0036026	0	1	1	2
OG0036027	0	1	1	2
OG0036028	0	1	1	2
OG0036029	0	1	1	2
OG0036030	0	1	1	2
OG0036031	0	1	1	2
OG0036032	0	1	1	2
OG0036033	0	1	1	2
OG0036034	0	1	1	2
OG0036035	0	1	1	2
OG0036036	0	1	1	2
OG0036037	0	1	1	2
OG0036038	0	1	1	2
OG0036039	0	1	1	2
OG0036040	0	1	1	2
OG0036041	0	1	1	2
OG0036042	0	1	1	2
OG0036043	0	1	1	2
OG0036044	0	1	1	2
OG0036045	0	1	1	2
OG0036046	0	1	1	2
OG0036047	0	1	1	2
OG0036048	0	1	1	2
OG0036049	0	1	1	2
OG0036050	0	1	1	2
OG0036051	0	1	1	2
OG0036052	0	1	1	2
OG0036053	0	1	1	2
OG0036054	0	1	1	2
OG0036055	0	1	1	2
OG0036056	0	1	1	2
OG0036057	0	1	1	2
OG0036058	0	1	1	2
OG0036059	0	1	1	2
OG0036060	0	1	1	2
OG0036061	0	1	1	2
OG0036062	0	1	1	2
OG0036063	0	1	1	2
OG0036064	0	1	1	2
OG0036065	0	1	1	2
OG0036066	0	1	1	2
OG0036067	0	1	1	2
OG0036068	0	1	1	2
OG0036069	0	1	1	2
OG0036070	0	1	1	2
OG0036071	0	1	1	2
OG0036072	0	1	1	2
OG0036073	0	1	1	2
OG0036074	0	1	1	2
OG0036075	0	1	1	2
OG0036076	0	1	1	2
OG0036077	0	1	1	2
OG0036078	0	1	1	2
OG0036079	0	1	1	2
OG0036080	0	1	1	2
OG0036081	0	1	1	2
OG0036082	0	1	1	2
OG0036083	0	1	1	2
OG0036084	0	1	1	2
OG0036085	0	1	1	2
OG0036086	0	1	1	2
OG0036087	0	1	1	2
OG0036088	0	1	1	2
OG0036089	0	1	1	2
OG0036090	0	1	1	2
OG0036091	0	1	1	2
OG0036092	0	1	1	2
OG0036093	0	1	1	2
OG0036094	0	1	1	2
OG0036095	0	1	1	2
OG0036096	0	1	1	2
OG0036097	0	1	1	2
OG0036098	0	1	1	2
OG0036099	0	1	1	2
OG0036100	0	1	1	2
OG0036101	0	1	1	2
OG0036102	0	1	1	2
OG0036103	0	1	1	2
OG0036104	0	1	1	2
OG0036105	0	1	1	2
OG0036106	0	1	1	2
OG0036107	0	1	1	2
OG0036108	0	1	1	2
OG0036109	0	1	1	2
OG0036110	0	1	1	2
OG0036111	0	1	1	2
OG0036112	0	1	1	2
OG0036113	0	1	1	2
OG0036114	0	1	1	2
OG0036115	0	1	1	2
OG0036116	0	1	1	2
OG0036117	0	1	1	2
OG0036118	0	1	1	2
OG0036119	0	1	1	2
OG0036120	0	1	1	2
OG0036121	0	1	1	2
OG0036122	0	1	1	2
OG0036123	0	1	1	2
OG0036124	0	1	1	2
OG0036125	0	1	1	2
OG0036126	0	1	1	2
OG0036127	0	1	1	2
OG0036128	0	1	1	2
OG0036129	0	1	1	2
OG0036130	0	1	1	2
OG0036131	0	1	1	2
OG0036132	0	1	1	2
OG0036133	0	1	1	2
OG0036134	0	1	1	2
OG0036135	0	1	1	2
OG0036136	0	1	1	2
OG0036137	0	1	1	2
OG0036138	0	1	1	2
OG0036139	0	1	1	2
OG0036140	0	1	1	2
OG0036141	0	1	1	2
OG0036142	0	1	1	2
OG0036143	0	1	1	2
OG0036144	0	1	1	2
OG0036145	0	1	1	2
OG0036146	0	1	1	2
OG0036147	0	1	1	2
OG0036148	0	1	1	2
OG0036149	0	1	1	2
OG0036150	0	1	1	2
OG0036151	0	1	1	2
OG0036152	0	1	1	2
OG0036153	0	1	1	2
OG0036154	0	1	1	2
OG0036155	0	1	1	2
OG0036156	0	1	1	2
OG0036157	0	1	1	2
OG0036158	0	1	1	2
OG0036159	0	1	1	2
OG0036160	0	1	1	2
OG0036161	0	1	1	2
OG0036162	0	1	1	2
OG0036163	0	1	1	2
OG0036164	0	1	1	2
OG0036165	0	1	1	2
OG0036166	0	1	1	2
OG0036167	0	1	1	2
OG0036168	0	1	1	2
OG0036169	0	1	1	2
OG0036170	0	1	1	2
OG0036171	0	1	1	2
OG0036172	0	1	1	2
OG0036173	0	1	1	2
OG0036174	0	1	1	2
OG0036175	0	1	1	2
OG0036176	0	1	1	2
OG0036177	0	1	1	2
OG0036178	0	1	1	2
OG0036179	0	1	1	2
OG0036180	0	1	1	2
OG0036181	0	1	1	2
OG0036182	0	1	1	2
OG0036183	0	1	1	2
OG0036184	0	1	1	2
OG0036185	0	1	1	2
OG0036186	0	1	1	2
OG0036187	0	1	1	2
OG0036188	0	1	1	2
OG0036189	0	1	1	2
OG0036190	0	1	1	2
OG0036191	0	1	1	2
OG0036192	0	2	0	2
OG0036193	0	1	1	2
OG0036194	0	1	1	2
OG0036195	0	1	1	2
OG0036196	0	1	1	2
OG0036197	0	1	1	2
OG0036198	0	1	1	2
OG0036199	0	1	1	2
OG0036200	0	1	1	2
OG0036201	0	1	1	2
OG0036202	0	1	1	2
OG0036203	0	1	1	2
OG0036204	0	1	1	2
OG0036205	0	1	1	2
OG0036206	0	1	1	2
OG0036207	0	1	1	2
OG0036208	0	1	1	2
OG0036209	0	1	1	2
OG0036210	0	1	1	2
OG0036211	0	1	1	2
OG0036212	0	1	1	2
OG0036213	0	1	1	2
OG0036214	0	1	1	2
OG0036215	0	1	1	2
OG0036216	0	1	1	2
OG0036217	0	1	1	2
OG0036218	0	1	1	2
OG0036219	0	1	1	2
OG0036220	0	1	1	2
OG0036221	0	1	1	2
OG0036222	0	1	1	2
OG0036223	0	1	1	2
OG0036224	0	1	1	2
OG0036225	0	1	1	2
OG0036226	0	2	0	2
OG0036227	0	1	1	2
OG0036228	0	1	1	2
OG0036229	0	1	1	2
OG0036230	0	1	1	2
OG0036231	0	1	1	2
OG0036232	0	1	1	2
OG0036233	0	1	1	2
OG0036234	0	1	1	2
OG0036235	0	1	1	2
OG0036236	0	1	1	2
OG0036237	0	1	1	2
OG0036238	0	1	1	2
OG0036239	0	1	1	2
OG0036240	0	1	1	2
OG0036241	0	1	1	2
OG0036242	0	1	1	2
OG0036243	0	1	1	2
OG0036244	0	1	1	2
OG0036245	0	1	1	2
OG0036246	0	1	1	2
OG0036247	0	1	1	2
OG0036248	0	1	1	2
OG0036249	0	1	1	2
OG0036250	0	1	1	2
OG0036251	0	1	1	2
OG0036252	0	1	1	2
OG0036253	0	1	1	2
OG0036254	0	1	1	2
OG0036255	0	1	1	2
OG0036256	0	1	1	2
OG0036257	0	1	1	2
OG0036258	0	1	1	2
OG0036259	0	1	1	2
OG0036260	0	1	1	2
OG0036261	0	1	1	2
OG0036262	0	1	1	2
OG0036263	0	1	1	2
OG0036264	0	1	1	2
OG0036265	0	1	1	2
OG0036266	0	1	1	2
OG0036267	0	1	1	2
OG0036268	0	1	1	2
OG0036269	0	1	1	2
OG0036270	0	1	1	2
OG0036271	0	1	1	2
OG0036272	0	1	1	2
OG0036273	0	1	1	2
OG0036274	0	1	1	2
OG0036275	0	1	1	2
OG0036276	0	1	1	2
OG0036277	0	1	1	2
OG0036278	0	1	1	2
OG0036279	0	1	1	2
OG0036280	0	1	1	2
OG0036281	0	1	1	2
OG0036282	0	1	1	2
OG0036283	0	1	1	2
OG0036284	0	1	1	2
OG0036285	0	1	1	2
OG0036286	0	1	1	2
OG0036287	0	1	1	2
OG0036288	0	1	1	2
OG0036289	0	1	1	2
OG0036290	0	1	1	2
OG0036291	0	1	1	2
OG0036292	0	1	1	2
OG0036293	0	1	1	2
OG0036294	0	1	1	2
OG0036295	0	1	1	2
OG0036296	0	1	1	2
OG0036297	0	1	1	2
OG0036298	0	1	1	2
OG0036299	0	1	1	2
OG0036300	0	1	1	2
OG0036301	0	1	1	2
OG0036302	0	1	1	2
OG0036303	0	1	1	2
OG0036304	0	1	1	2
OG0036305	0	1	1	2
OG0036306	0	1	1	2
OG0036307	0	1	1	2
OG0036308	0	1	1	2
OG0036309	0	1	1	2
OG0036310	0	1	1	2
OG0036311	0	1	1	2
OG0036312	0	1	1	2
OG0036313	0	1	1	2
OG0036314	0	1	1	2
OG0036315	0	1	1	2
OG0036316	0	1	1	2
OG0036317	0	1	1	2
OG0036318	0	1	1	2
OG0036319	0	1	1	2
OG0036320	0	1	1	2
OG0036321	0	1	1	2
OG0036322	0	1	1	2
OG0036323	0	1	1	2
OG0036324	0	1	1	2
OG0036325	0	1	1	2
OG0036326	0	1	1	2
OG0036327	0	1	1	2
OG0036328	0	1	1	2
OG0036329	0	1	1	2
OG0036330	0	1	1	2
OG0036331	0	1	1	2
OG0036332	0	1	1	2
OG0036333	0	1	1	2
OG0036334	0	1	1	2
OG0036335	0	1	1	2
OG0036336	0	1	1	2
OG0036337	0	1	1	2
OG0036338	0	1	1	2
OG0036339	0	1	1	2
OG0036340	0	1	1	2
OG0036341	0	1	1	2
OG0036342	0	1	1	2
OG0036343	0	1	1	2
OG0036344	0	1	1	2
OG0036345	0	1	1	2
OG0036346	0	1	1	2
OG0036347	0	1	1	2
OG0036348	0	1	1	2
OG0036349	0	1	1	2
OG0036350	0	1	1	2
OG0036351	0	1	1	2
OG0036352	0	1	1	2
OG0036353	0	1	1	2
OG0036354	0	1	1	2
OG0036355	0	1	1	2
OG0036356	0	1	1	2
OG0036357	0	1	1	2
OG0036358	0	1	1	2
OG0036359	0	1	1	2
OG0036360	0	1	1	2
OG0036361	0	1	1	2
OG0036362	0	1	1	2
OG0036363	0	1	1	2
OG0036364	0	1	1	2
OG0036365	0	1	1	2
OG0036366	0	1	1	2
OG0036367	0	1	1	2
OG0036368	0	1	1	2
OG0036369	0	1	1	2
OG0036370	0	1	1	2
OG0036371	0	1	1	2
OG0036372	0	1	1	2
OG0036373	0	1	1	2
OG0036374	0	1	1	2
OG0036375	0	1	1	2
OG0036376	0	1	1	2
OG0036377	0	1	1	2
OG0036378	0	1	1	2
OG0036379	0	1	1	2
OG0036380	0	1	1	2
OG0036381	0	1	1	2
OG0036382	0	1	1	2
OG0036383	0	1	1	2
OG0036384	0	1	1	2
OG0036385	0	1	1	2
OG0036386	0	1	1	2
OG0036387	0	1	1	2
OG0036388	0	1	1	2
OG0036389	0	1	1	2
OG0036390	0	1	1	2
OG0036391	0	1	1	2
OG0036392	0	1	1	2
OG0036393	0	1	1	2
OG0036394	0	1	1	2
OG0036395	0	1	1	2
OG0036396	0	1	1	2
OG0036397	0	1	1	2
OG0036398	0	1	1	2
OG0036399	0	1	1	2
OG0036400	0	1	1	2
OG0036401	0	1	1	2
OG0036402	0	1	1	2
OG0036403	0	1	1	2
OG0036404	0	1	1	2
OG0036405	0	1	1	2
OG0036406	0	1	1	2
OG0036407	0	1	1	2
OG0036408	0	1	1	2
OG0036409	0	1	1	2
OG0036410	0	1	1	2
OG0036411	0	1	1	2
OG0036412	0	1	1	2
OG0036413	0	1	1	2
OG0036414	0	1	1	2
OG0036415	0	1	1	2
OG0036416	0	1	1	2
OG0036417	0	1	1	2
OG0036418	0	1	1	2
OG0036419	0	1	1	2
OG0036420	0	1	1	2
OG0036421	0	1	1	2
OG0036422	0	1	1	2
OG0036423	0	1	1	2
OG0036424	0	1	1	2
OG0036425	0	1	1	2
OG0036426	0	1	1	2
OG0036427	0	1	1	2
OG0036428	0	1	1	2
OG0036429	0	1	1	2
OG0036430	0	1	1	2
OG0036431	0	1	1	2
OG0036432	0	1	1	2
OG0036433	0	1	1	2
OG0036434	0	1	1	2
OG0036435	0	1	1	2
OG0036436	0	1	1	2
OG0036437	0	1	1	2
OG0036438	0	1	1	2
OG0036439	0	1	1	2
OG0036440	0	1	1	2
OG0036441	0	1	1	2
OG0036442	0	1	1	2
OG0036443	0	1	1	2
OG0036444	0	1	1	2
OG0036445	0	1	1	2
OG0036446	0	1	1	2
OG0036447	0	1	1	2
OG0036448	0	1	1	2
OG0036449	0	1	1	2
OG0036450	0	1	1	2
OG0036451	0	1	1	2
OG0036452	0	1	1	2
OG0036453	0	1	1	2
OG0036454	0	1	1	2
OG0036455	0	1	1	2
OG0036456	0	1	1	2
OG0036457	0	1	1	2
OG0036458	0	1	1	2
OG0036459	0	1	1	2
OG0036460	0	1	1	2
OG0036461	0	1	1	2
OG0036462	0	1	1	2
OG0036463	0	1	1	2
OG0036464	0	1	1	2
OG0036465	0	1	1	2
OG0036466	0	1	1	2
OG0036467	0	1	1	2
OG0036468	0	1	1	2
OG0036469	0	1	1	2
OG0036470	0	1	1	2
OG0036471	0	1	1	2
OG0036472	0	1	1	2
OG0036473	0	1	1	2
OG0036474	0	1	1	2
OG0036475	0	1	1	2
OG0036476	0	1	1	2
OG0036477	0	1	1	2
OG0036478	0	1	1	2
OG0036479	0	1	1	2
OG0036480	0	1	1	2
OG0036481	0	1	1	2
OG0036482	0	1	1	2
OG0036483	0	1	1	2
OG0036484	0	1	1	2
OG0036485	0	1	1	2
OG0036486	0	1	1	2
OG0036487	0	1	1	2
OG0036488	0	1	1	2
OG0036489	0	1	1	2
OG0036490	0	1	1	2
OG0036491	0	1	1	2
OG0036492	0	1	1	2
OG0036493	0	1	1	2
OG0036494	0	1	1	2
OG0036495	0	1	1	2
OG0036496	0	1	1	2
OG0036497	0	1	1	2
OG0036498	0	1	1	2
OG0036499	0	1	1	2
OG0036500	0	1	1	2
OG0036501	0	1	1	2
OG0036502	0	1	1	2
OG0036503	0	1	1	2
OG0036504	0	1	1	2
OG0036505	0	1	1	2
OG0036506	0	1	1	2
OG0036507	0	1	1	2
OG0036508	0	1	1	2
OG0036509	0	1	1	2
OG0036510	0	1	1	2
OG0036511	0	1	1	2
OG0036512	0	1	1	2
OG0036513	0	1	1	2
OG0036514	0	1	1	2
OG0036515	0	1	1	2
OG0036516	0	1	1	2
OG0036517	0	1	1	2
OG0036518	0	1	1	2
OG0036519	0	1	1	2
OG0036520	0	1	1	2
OG0036521	0	1	1	2
OG0036522	0	1	1	2
OG0036523	0	1	1	2
OG0036524	0	1	1	2
OG0036525	0	1	1	2
OG0036526	0	1	1	2
OG0036527	0	1	1	2
OG0036528	0	1	1	2
OG0036529	0	1	1	2
OG0036530	0	1	1	2
OG0036531	0	1	1	2
OG0036532	0	1	1	2
OG0036533	0	1	1	2
OG0036534	0	1	1	2
OG0036535	0	1	1	2
OG0036536	0	1	1	2
OG0036537	0	1	1	2
OG0036538	0	1	1	2
OG0036539	0	1	1	2
OG0036540	0	1	1	2
